Brand,SOC,NEC,Reaction,Total,Fatal,rnk
AstraZ,Reproductive & breast disorders,Menstruation and uterine bleeding NEC,Dysmenorrhoea,12,0,6
AstraZ,Reproductive & breast disorders,Menstruation and uterine bleeding NEC,Menstrual disorder,14,0,5
AstraZ,Reproductive & breast disorders,Menstruation and uterine bleeding NEC,Menstruation irregular,11,0,9
AstraZ,Reproductive & breast disorders,Menstruation and uterine bleeding NEC,Metrorrhagia,6,0,12
AstraZ,Reproductive & breast disorders,Menstruation and uterine bleeding NEC,Premenstrual pain,2,0,25
AstraZ,Reproductive & breast disorders,Menstruation with decreased bleeding,Amenorrhoea,2,0,21
AstraZ,Reproductive & breast disorders,Menstruation with decreased bleeding,Hypomenorrhoea,7,0,11
AstraZ,Reproductive & breast disorders,Menstruation with decreased bleeding,Menstruation delayed,11,0,8
AstraZ,Reproductive & breast disorders,Menstruation with increased bleeding,Menorrhagia,21,0,4
AstraZ,Reproductive & breast disorders,Menstruation with increased bleeding,Polymenorrhoea,3,0,17
AstraZ,Reproductive & breast disorders,Pelvic prolapse conditions,Vaginal prolapse,1,0,39
AstraZ,Reproductive & breast disorders,Penile disorders NEC (excl erection and ejaculation),Penile oedema,2,0,31
AstraZ,Reproductive & breast disorders,Penile disorders NEC (excl erection and ejaculation),Penis disorder,1,0,55
AstraZ,Reproductive & breast disorders,Penile disorders NEC (excl erection and ejaculation),Peyronie's disease,1,0,36
AstraZ,Reproductive & breast disorders,Prostate and seminal vesicles infections and inflammations,Prostatitis,1,0,51
AstraZ,Reproductive & breast disorders,Reproductive tract disorders NEC (excl neoplasms),Female genital tract fistula,1,0,47
AstraZ,Reproductive & breast disorders,Reproductive tract disorders NEC (excl neoplasms),Genital blister,1,0,41
AstraZ,Reproductive & breast disorders,Reproductive tract disorders NEC (excl neoplasms),Genital haemorrhage,2,0,33
AstraZ,Reproductive & breast disorders,Reproductive tract disorders NEC (excl neoplasms),Genital ulceration,3,0,16
AstraZ,Reproductive & breast disorders,Reproductive tract signs and symptoms NEC,Genital burning sensation,1,0,34
AstraZ,Reproductive & breast disorders,Reproductive tract signs and symptoms NEC,Genital discomfort,1,0,42
AstraZ,Reproductive & breast disorders,Reproductive tract signs and symptoms NEC,Pelvic discomfort,1,0,35
AstraZ,Reproductive & breast disorders,Reproductive tract signs and symptoms NEC,Pelvic pain,21,0,3
AstraZ,Reproductive & breast disorders,Reproductive tract signs and symptoms NEC,Pruritus genital,1,0,52
AstraZ,Reproductive & breast disorders,Scrotal disorders NEC,Scrotal pain,1,0,48
AstraZ,Reproductive & breast disorders,Scrotal disorders NEC,Scrotal swelling,2,0,22
AstraZ,Reproductive & breast disorders,Sexual function and fertility disorders NEC,Sexual dysfunction,1,0,45
AstraZ,Reproductive & breast disorders,Testicular and epididymal disorders NEC,Testicular pain,12,0,7
AstraZ,Reproductive & breast disorders,Testicular and epididymal disorders NEC,Testicular swelling,2,0,27
AstraZ,Reproductive & breast disorders,Uterine disorders NEC,Endometriosis,1,0,38
AstraZ,Reproductive & breast disorders,Uterine disorders NEC,Uterine haemorrhage,2,0,29
AstraZ,Reproductive & breast disorders,Uterine disorders NEC,Uterine pain,1,0,53
AstraZ,Reproductive & breast disorders,Uterine tone disorders,Uterine spasm,3,0,20
AstraZ,Reproductive & breast disorders,Vaginal and vulval infections and inflammations,Vulvovaginal inflammation,1,0,50
AstraZ,Reproductive & breast disorders,Vulvovaginal disorders NEC,Vaginal haemorrhage,46,0,2
AstraZ,Reproductive & breast disorders,Vulvovaginal signs and symptoms,Vaginal discharge,5,0,13
AstraZ,Reproductive & breast disorders,Vulvovaginal signs and symptoms,Vaginal lesion,3,0,19
AstraZ,Reproductive & breast disorders,Vulvovaginal signs and symptoms,Vulval oedema,1,0,49
AstraZ,Reproductive & breast disorders,Vulvovaginal signs and symptoms,Vulvovaginal pain,4,0,14
AstraZ,Reproductive & breast disorders,Vulvovaginal signs and symptoms,Vulvovaginal rash,2,0,24
AstraZ,Reproductive & breast disorders,Vulvovaginal signs and symptoms,Vulvovaginal swelling,2,0,32
AstraZ,Respiratory disorders,Breathing abnormalities,Apnoea,3,0,54
AstraZ,Respiratory disorders,Breathing abnormalities,Dyspnoea,1289,2,1
AstraZ,Respiratory disorders,Breathing abnormalities,Dyspnoea at rest,3,0,59
AstraZ,Respiratory disorders,Breathing abnormalities,Dyspnoea exertional,5,0,46
AstraZ,Respiratory disorders,Breathing abnormalities,Hyperventilation,17,0,25
AstraZ,Respiratory disorders,Breathing abnormalities,Hypopnoea,54,0,13
AstraZ,Respiratory disorders,Breathing abnormalities,Irregular breathing,6,0,40
AstraZ,Respiratory disorders,Breathing abnormalities,Mouth breathing,2,0,62
AstraZ,Respiratory disorders,Breathing abnormalities,Orthopnoea,1,0,102
AstraZ,Respiratory disorders,Breathing abnormalities,Respiration abnormal,28,0,19
AstraZ,Respiratory disorders,Breathing abnormalities,Respiratory arrest,6,0,43
AstraZ,Respiratory disorders,Breathing abnormalities,Respiratory distress,3,0,60
AstraZ,Respiratory disorders,Breathing abnormalities,Sleep apnoea syndrome,4,0,49
AstraZ,Respiratory disorders,Breathing abnormalities,Tachypnoea,22,0,21
AstraZ,Respiratory disorders,Bronchial conditions NEC,Bronchiectasis,4,0,48
AstraZ,Respiratory disorders,Bronchospasm and obstruction,Asthma,104,0,10
AstraZ,Respiratory disorders,Bronchospasm and obstruction,Asthma late onset,1,0,91
AstraZ,Respiratory disorders,Bronchospasm and obstruction,Asthmatic crisis,1,0,105
AstraZ,Respiratory disorders,Bronchospasm and obstruction,Bronchospasm,8,0,33
AstraZ,Respiratory disorders,Bronchospasm and obstruction,Chronic obstructive pulmonary disease,12,2,30
AstraZ,Respiratory disorders,Bronchospasm and obstruction,Cough variant asthma,3,0,53
AstraZ,Respiratory disorders,Bronchospasm and obstruction,Obstructive airways disorder,1,0,93
AstraZ,Respiratory disorders,Bronchospasm and obstruction,Reversible airways obstruction,1,0,98
AstraZ,Respiratory disorders,Bronchospasm and obstruction,Wheezing,146,0,6
AstraZ,Respiratory disorders,Conditions associated with abnormal gas exchange,Hypoxia,22,0,20
AstraZ,Respiratory disorders,Coughing and associated symptoms,Cough,899,0,3
AstraZ,Respiratory disorders,Coughing and associated symptoms,Haemoptysis,11,0,31
AstraZ,Respiratory disorders,Coughing and associated symptoms,Productive cough,35,0,17
AstraZ,Respiratory disorders,Coughing and associated symptoms,Sputum discoloured,2,0,73
AstraZ,Respiratory disorders,neoplasms),Reflux laryngitis,1,0,81
AstraZ,Respiratory disorders,"Laryngeal spasm, oedema and obstruction",Laryngeal oedema,1,0,85
AstraZ,Respiratory disorders,"Laryngeal spasm, oedema and obstruction",Laryngospasm,1,0,92
AstraZ,Respiratory disorders,"Laryngeal spasm, oedema and obstruction",Stridor,7,0,37
AstraZ,Respiratory disorders,Lower respiratory tract inflammatory and immunologic conditions,Alveolitis,1,0,107
AstraZ,Respiratory disorders,Lower respiratory tract inflammatory and immunologic conditions,Pneumonia aspiration,7,3,36
AstraZ,Respiratory disorders,Lower respiratory tract inflammatory and immunologic conditions,Pneumonitis,2,0,67
AstraZ,Respiratory disorders,Lower respiratory tract signs and symptoms,Hiccups,7,0,35
AstraZ,Respiratory disorders,Lower respiratory tract signs and symptoms,Pleuritic pain,4,0,50
AstraZ,Respiratory disorders,Lower respiratory tract signs and symptoms,Pulmonary haemorrhage,1,0,88
AstraZ,Respiratory disorders,Lower respiratory tract signs and symptoms,Pulmonary pain,43,0,15
AstraZ,Respiratory disorders,Nasal congestion and inflammations,Nasal congestion,114,0,8
AstraZ,Respiratory disorders,Nasal congestion and inflammations,Nasal inflammation,2,0,66
AstraZ,Respiratory disorders,Nasal congestion and inflammations,Rhinitis allergic,3,0,58
AstraZ,Respiratory disorders,Nasal congestion and inflammations,Rhinitis perennial,1,0,79
AstraZ,Respiratory disorders,Nasal disorders NEC,Epistaxis,205,0,5
AstraZ,Respiratory disorders,Nasal disorders NEC,Nasal disorder,1,0,82
AstraZ,Respiratory disorders,Nasal disorders NEC,Nasal dryness,15,0,27
AstraZ,Respiratory disorders,Nasal disorders NEC,Nasal odour,2,0,68
AstraZ,Respiratory disorders,Nasal disorders NEC,Nasal oedema,3,0,57
AstraZ,Respiratory disorders,Nasal disorders NEC,Nasal pruritus,2,0,74
AstraZ,Respiratory disorders,Paranasal sinus disorders (excl infections and neoplasms),Paranasal sinus haemorrhage,1,0,96
AstraZ,Respiratory disorders,Paranasal sinus disorders (excl infections and neoplasms),Paranasal sinus inflammation,1,0,106
AstraZ,Respiratory disorders,Paranasal sinus disorders (excl infections and neoplasms),Sinonasal obstruction,1,0,86
AstraZ,Respiratory disorders,Paranasal sinus disorders (excl infections and neoplasms),Sinus congestion,12,0,29
AstraZ,Respiratory disorders,Paranasal sinus disorders (excl infections and neoplasms),Sinus disorder,1,0,90
AstraZ,Respiratory disorders,Parenchymal lung disorders NEC,Idiopathic pulmonary fibrosis,1,0,77
AstraZ,Respiratory disorders,Parenchymal lung disorders NEC,Lung consolidation,1,0,99
AstraZ,Respiratory disorders,Pharyngeal disorders (excl infections and neoplasms),Oropharyngeal swelling,1,0,97
AstraZ,Respiratory disorders,Pharyngeal disorders (excl infections and neoplasms),Pharyngeal erythema,1,0,78
AstraZ,Respiratory disorders,Pharyngeal disorders (excl infections and neoplasms),Pharyngeal hypoaesthesia,6,0,38
AstraZ,Respiratory disorders,Pharyngeal disorders (excl infections and neoplasms),Pharyngeal oedema,2,0,72
AstraZ,Respiratory disorders,Pharyngeal disorders (excl infections and neoplasms),Pharyngeal paraesthesia,6,0,42
AstraZ,Respiratory disorders,Pharyngeal disorders (excl infections and neoplasms),Pharyngeal swelling,50,0,14
AstraZ,Respiratory disorders,Pharyngeal disorders (excl infections and neoplasms),Pharyngeal ulceration,1,0,95
AstraZ,Respiratory disorders,Pharyngeal disorders (excl infections and neoplasms),Tonsillar erythema,1,0,94
AstraZ,Respiratory disorders,Pharyngeal disorders (excl infections and neoplasms),Tonsillar hypertrophy,16,0,26
AstraZ,Respiratory disorders,Pharyngeal disorders (excl infections and neoplasms),Tonsillar inflammation,1,0,87
AstraZ,Respiratory disorders,Pleural infections and inflammations,Pleurisy,2,0,63
AstraZ,Respiratory disorders,Pneumothorax and pleural effusions NEC,Pleural effusion,1,0,101
AstraZ,Respiratory disorders,Pneumothorax and pleural effusions NEC,Pneumothorax,1,0,83
AstraZ,Respiratory disorders,Pulmonary hypertensions,Pulmonary hypertension,1,0,76
AstraZ,Respiratory disorders,Pulmonary oedemas,Acute pulmonary oedema,1,0,89
AstraZ,Respiratory disorders,Pulmonary oedemas,Pulmonary congestion,6,0,39
AstraZ,Respiratory disorders,Pulmonary oedemas,Pulmonary oedema,4,0,47
AstraZ,Respiratory disorders,Pulmonary thrombotic and embolic conditions,Pulmonary embolism,13,1,28
AstraZ,Respiratory disorders,Pulmonary thrombotic and embolic conditions,Pulmonary infarction,1,1,100
AstraZ,Respiratory disorders,Respiratory failures (excl neonatal),Respiratory failure,2,0,64
AstraZ,Respiratory disorders,Respiratory signs and symptoms NEC,Respiratory symptom,4,0,51
AstraZ,Respiratory disorders,Respiratory signs and symptoms NEC,Suffocation feeling,2,0,69
AstraZ,Respiratory disorders,Respiratory tract disorders NEC,Aspiration,3,2,56
AstraZ,Respiratory disorders,Respiratory tract disorders NEC,Lung disorder,2,0,71
AstraZ,Respiratory disorders,Respiratory tract disorders NEC,Respiratory tract congestion,2,0,65
AstraZ,Respiratory disorders,Respiratory tract disorders NEC,Respiratory tract irritation,1,0,80
AstraZ,Respiratory disorders,Thoracic musculoskeletal disorders,Respiratory muscle weakness,1,0,103
AstraZ,Respiratory disorders,Tracheal disorders (excl infections and neoplasms),Tracheal pain,1,0,84
AstraZ,Respiratory disorders,Upper respiratory tract signs and symptoms,Aphonia,20,0,23
AstraZ,Respiratory disorders,Upper respiratory tract signs and symptoms,Catarrh,10,0,32
AstraZ,Respiratory disorders,Upper respiratory tract signs and symptoms,Choking,6,0,41
AstraZ,Respiratory disorders,Upper respiratory tract signs and symptoms,Choking sensation,3,0,52
AstraZ,Respiratory disorders,Upper respiratory tract signs and symptoms,Dry throat,77,0,11
AstraZ,Respiratory disorders,Upper respiratory tract signs and symptoms,Dysphonia,32,0,18
AstraZ,Respiratory disorders,Upper respiratory tract signs and symptoms,Increased viscosity of upper respiratory secretion,3,0,55
AstraZ,Respiratory disorders,Upper respiratory tract signs and symptoms,Nasal discomfort,19,0,24
AstraZ,Respiratory disorders,Upper respiratory tract signs and symptoms,Oropharyngeal blistering,2,0,70
AstraZ,Respiratory disorders,Upper respiratory tract signs and symptoms,Oropharyngeal discomfort,5,0,45
AstraZ,Respiratory disorders,Upper respiratory tract signs and symptoms,Oropharyngeal pain,1091,0,2
AstraZ,Respiratory disorders,Upper respiratory tract signs and symptoms,Paranasal sinus discomfort,3,0,61
AstraZ,Respiratory disorders,Upper respiratory tract signs and symptoms,Rhinalgia,8,0,34
AstraZ,Respiratory disorders,Upper respiratory tract signs and symptoms,Rhinorrhoea,427,0,4
AstraZ,Respiratory disorders,Upper respiratory tract signs and symptoms,Sinus pain,112,0,9
AstraZ,Respiratory disorders,Upper respiratory tract signs and symptoms,Sneezing,115,0,7
AstraZ,Respiratory disorders,Upper respiratory tract signs and symptoms,Throat clearing,2,0,75
AstraZ,Respiratory disorders,Upper respiratory tract signs and symptoms,Throat irritation,56,0,12
AstraZ,Respiratory disorders,Upper respiratory tract signs and symptoms,Throat lesion,1,0,104
AstraZ,Respiratory disorders,Upper respiratory tract signs and symptoms,Throat tightness,38,0,16
AstraZ,Respiratory disorders,Upper respiratory tract signs and symptoms,Upper-airway cough syndrome,5,0,44
AstraZ,Respiratory disorders,Upper respiratory tract signs and symptoms,Yawning,21,0,22
AstraZ,Skin disorders,Acnes,Acne,3,0,51
AstraZ,Skin disorders,Alopecias,Alopecia,12,0,34
AstraZ,Skin disorders,Alopecias,Madarosis,1,0,111
AstraZ,Skin disorders,Angioedemas,Angioedema,79,0,15
AstraZ,Skin disorders,Angioedemas,Circumoral oedema,1,0,104
AstraZ,Skin disorders,Angioedemas,Idiopathic angioedema,1,0,108
AstraZ,Skin disorders,Apocrine and eccrine gland disorders,Anhidrosis,1,0,84
AstraZ,Skin disorders,Apocrine and eccrine gland disorders,Cold sweat,510,0,5
AstraZ,Skin disorders,Apocrine and eccrine gland disorders,Hyperhidrosis,2772,0,1
AstraZ,Skin disorders,Apocrine and eccrine gland disorders,Miliaria,33,0,24
AstraZ,Skin disorders,Apocrine and eccrine gland disorders,Night sweats,493,0,6
AstraZ,Skin disorders,Apocrine and eccrine gland disorders,Sweat discolouration,1,0,93
AstraZ,Skin disorders,Apocrine and eccrine gland disorders,Sweat gland disorder,1,0,99
AstraZ,Skin disorders,Bullous conditions,Blister,61,0,17
AstraZ,Skin disorders,Bullous conditions,Blood blister,2,0,56
AstraZ,Skin disorders,Bullous conditions,Dermatitis bullous,2,0,70
AstraZ,Skin disorders,Bullous conditions,Erythema multiforme,5,0,44
AstraZ,Skin disorders,Bullous conditions,Pemphigoid,2,0,59
AstraZ,Skin disorders,Bullous conditions,Pemphigus,1,0,79
AstraZ,Skin disorders,Bullous conditions,Stevens-Johnson syndrome,1,0,103
AstraZ,Skin disorders,Dermal and epidermal conditions NEC,Dry skin,56,0,20
AstraZ,Skin disorders,Dermal and epidermal conditions NEC,Macule,1,0,87
AstraZ,Skin disorders,Dermal and epidermal conditions NEC,Pain of skin,281,0,10
AstraZ,Skin disorders,Dermal and epidermal conditions NEC,Papule,9,0,37
AstraZ,Skin disorders,Dermal and epidermal conditions NEC,Peau d'orange,1,0,114
AstraZ,Skin disorders,Dermal and epidermal conditions NEC,Scab,2,0,67
AstraZ,Skin disorders,Dermal and epidermal conditions NEC,Scar pain,4,0,46
AstraZ,Skin disorders,Dermal and epidermal conditions NEC,Sensitive skin,161,0,11
AstraZ,Skin disorders,Dermal and epidermal conditions NEC,Skin burning sensation,138,0,12
AstraZ,Skin disorders,Dermal and epidermal conditions NEC,Skin discolouration,17,0,31
AstraZ,Skin disorders,Dermal and epidermal conditions NEC,Skin disorder,6,0,43
AstraZ,Skin disorders,Dermal and epidermal conditions NEC,Skin fissures,1,0,102
AstraZ,Skin disorders,Dermal and epidermal conditions NEC,Skin fragility,1,0,90
AstraZ,Skin disorders,Dermal and epidermal conditions NEC,Skin induration,3,0,49
AstraZ,Skin disorders,Dermal and epidermal conditions NEC,Skin lesion,2,0,61
AstraZ,Skin disorders,Dermal and epidermal conditions NEC,Skin necrosis,1,0,116
AstraZ,Skin disorders,Dermal and epidermal conditions NEC,Skin odour abnormal,7,0,42
AstraZ,Skin disorders,Dermal and epidermal conditions NEC,Skin reaction,59,0,19
AstraZ,Skin disorders,Dermal and epidermal conditions NEC,Skin sensitisation,25,0,25
AstraZ,Skin disorders,Dermal and epidermal conditions NEC,Skin swelling,20,0,28
AstraZ,Skin disorders,Dermal and epidermal conditions NEC,Skin texture abnormal,1,0,94
